field_ID,bee_species,sex,park,transect_ID,method,date,type,taxonomy_notes
ANTI 11,Melissodes bimaculatus,m,ANTI,T22,pan trap,7/7/2021,cool season-hay,NA
ANTI 11,Melissodes bimaculatus,m,ANTI,T21,pan trap,7/7/2021,cool season-hay,NA
ANTI 11,Melissodes bimaculatus,m,ANTI,T21,pan trap,7/7/2021,cool season-hay,NA
ANTI 11,Melissodes bimaculatus,m,ANTI,T21,pan trap,7/7/2021,cool season-hay,NA
ANTI 11,Melissodes bimaculatus,m,ANTI,T21,pan trap,7/7/2021,cool season-hay,NA
ANTI 11,Melissodes bimaculatus,m,ANTI,T22,pan trap,7/7/2021,cool season-hay,NA
ANTI 11,Melissodes bimaculatus,m,ANTI,T22,pan trap,7/7/2021,cool season-hay,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T63,pan trap,7/7/2021,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T64,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,m,ANTI,T63,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T63,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,m,ANTI,T63,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,m,ANTI,T63,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,m,ANTI,T64,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T64,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T64,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T63,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T63,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T64,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T64,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T64,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T64,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T64,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T64,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T63,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T63,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T63,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T63,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T63,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T63,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,m,ANTI,T64,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,m,ANTI,T63,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,m,ANTI,T64,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,m,ANTI,T63,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T64,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,m,ANTI,T63,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,m,ANTI,T63,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,m,ANTI,T63,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T64,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,m,ANTI,T64,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T63,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,m,ANTI,T63,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,m,ANTI,T63,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T64,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T64,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,m,ANTI,T64,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T63,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T63,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T64,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,m,ANTI,T63,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T64,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T64,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T63,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T63,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T63,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T63,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,m,ANTI,T64,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T63,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T63,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,m,ANTI,T63,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T64,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T63,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T63,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T63,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T63,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,m,ANTI,T64,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T63,pan trap,7/27/2022,warm season-multi,NA
ANTI 12,Melissodes bimaculatus,f,ANTI,T64,pan trap,7/27/2022,warm season-multi,NA
ANTI 17,Melissodes bimaculatus,m,ANTI,T27,pan trap,7/20/2021,cool season-hay,NA
ANTI 17,Melissodes bimaculatus,f,ANTI,T27,pan trap,7/20/2021,cool season-hay,NA
ANTI 17,Melissodes bimaculatus,f,ANTI,T28,pan trap,7/20/2021,cool season-hay,NA
ANTI 17,Melissodes bimaculatus,m,ANTI,T27,pan trap,7/20/2021,cool season-hay,NA
ANTI 17,Melissodes bimaculatus,f,ANTI,T27,pan trap,7/20/2021,cool season-hay,NA
ANTI 17,Melissodes bimaculatus,f,ANTI,T28,pan trap,7/20/2021,cool season-hay,NA
ANTI 17,Melissodes bimaculatus,f,ANTI,T27,pan trap,7/20/2021,cool season-hay,NA
ANTI 17,Melissodes bimaculatus,m,ANTI,T28,pan trap,7/20/2021,cool season-hay,NA
ANTI 17,Melissodes bimaculatus,m,ANTI,T28,pan trap,7/20/2021,cool season-hay,NA
ANTI 17,Melissodes bimaculatus,m,ANTI,T28,pan trap,7/20/2021,cool season-hay,NA
ANTI 17,Melissodes bimaculatus,m,ANTI,T28,pan trap,7/20/2021,cool season-hay,NA
ANTI 17,Melissodes bimaculatus,m,ANTI,T27,pan trap,7/13/2022,cool season-hay,NA
ANTI 17,Melissodes bimaculatus,m,ANTI,T27,pan trap,7/13/2022,cool season-hay,NA
ANTI 17,Melissodes bimaculatus,m,ANTI,T27,pan trap,7/13/2022,cool season-hay,NA
ANTI 21,Melissodes bimaculatus,f,ANTI,T166,pan trap,8/2/2021,cool season-hay,NA
ANTI 21,Melissodes bimaculatus,f,ANTI,T166,pan trap,8/2/2021,cool season-hay,NA
ANTI 21,Melissodes bimaculatus,f,ANTI,T166,pan trap,8/2/2021,cool season-hay,NA
ANTI 21,Melissodes bimaculatus,f,ANTI,T166,pan trap,8/2/2021,cool season-hay,NA
ANTI 21,Melissodes bimaculatus,f,ANTI,T167,pan trap,8/2/2021,cool season-hay,NA
ANTI 21,Melissodes bimaculatus,f,ANTI,T166,pan trap,8/2/2021,cool season-hay,NA
ANTI 3,Melissodes bimaculatus,f,ANTI,T35,pan trap,8/2/2021,cool season-pasture,NA
ANTI 3,Melissodes bimaculatus,f,ANTI,T35,pan trap,8/2/2021,cool season-pasture,NA
ANTI 3,Melissodes bimaculatus,f,ANTI,T35,pan trap,8/2/2021,cool season-pasture,NA
ANTI 3,Melissodes bimaculatus,f,ANTI,T34,pan trap,8/2/2021,cool season-pasture,NA
ANTI 3,Melissodes bimaculatus,f,ANTI,T35,pan trap,8/2/2021,cool season-pasture,NA
ANTI 3,Melissodes bimaculatus,f,ANTI,T35,pan trap,8/2/2021,cool season-pasture,NA
ANTI 3,Melissodes bimaculatus,f,ANTI,T34,pan trap,8/2/2021,cool season-pasture,NA
ANTI 3,Melissodes bimaculatus,m,ANTI,T34,pan trap,8/2/2021,cool season-pasture,NA
ANTI 3,Melissodes bimaculatus,f,ANTI,T34,pan trap,7/13/2022,cool season-pasture,NA
ANTI 32,Melissodes bimaculatus,m,ANTI,net,hand net,8/11/2021,warm season-multi,NA
ANTI 32,Melissodes bimaculatus,f,ANTI,net,hand net,8/11/2021,warm season-multi,NA
ANTI 32,Melissodes bimaculatus,f,ANTI,T17,pan trap,8/11/2021,warm season-multi,NA
ANTI 32,Melissodes bimaculatus,f,ANTI,T13,pan trap,8/11/2021,warm season-multi,NA
ANTI 32,Melissodes bimaculatus,m,ANTI,T13,pan trap,8/11/2021,warm season-multi,NA
ANTI 32,Melissodes bimaculatus,f,ANTI,T17,pan trap,8/11/2021,warm season-multi,NA
ANTI 32,Melissodes bimaculatus,f,ANTI,T13,pan trap,8/11/2021,warm season-multi,NA
ANTI 32,Melissodes bimaculatus,f,ANTI,T13,pan trap,8/11/2021,warm season-multi,NA
ANTI 32,Melissodes bimaculatus,f,ANTI,T17,pan trap,8/11/2021,warm season-multi,NA
ANTI 32,Melissodes bimaculatus,f,ANTI,T17,pan trap,8/11/2021,warm season-multi,NA
ANTI 32,Melissodes bimaculatus,f,ANTI,T17,pan trap,8/11/2021,warm season-multi,NA
ANTI 32,Melissodes bimaculatus,f,ANTI,T17,pan trap,8/11/2021,warm season-multi,NA
ANTI 32,Melissodes bimaculatus,f,ANTI,net,hand net,7/27/2022,warm season-multi,NA
ANTI 33,Melissodes bimaculatus,f,ANTI,T19,pan trap,8/11/2021,warm season-multi,NA
ANTI 33,Melissodes bimaculatus,f,ANTI,T19,pan trap,8/11/2021,warm season-multi,NA
ANTI 33,Melissodes bimaculatus,f,ANTI,T20,pan trap,8/11/2021,warm season-multi,NA
ANTI 33,Melissodes bimaculatus,f,ANTI,T20,pan trap,8/11/2021,warm season-multi,NA
ANTI 33,Melissodes bimaculatus,f,ANTI,T20,pan trap,8/11/2021,warm season-multi,NA
ANTI 33,Melissodes bimaculatus,f,ANTI,T20,pan trap,8/11/2021,warm season-multi,NA
ANTI 33,Melissodes bimaculatus,f,ANTI,T20,pan trap,8/11/2021,warm season-multi,NA
ANTI 33,Melissodes bimaculatus,f,ANTI,T20,pan trap,8/11/2021,warm season-multi,NA
ANTI 33,Melissodes bimaculatus,m,ANTI,T19,pan trap,7/27/2022,warm season-multi,NA
ANTI 33,Melissodes bimaculatus,m,ANTI,T19,pan trap,7/27/2022,warm season-multi,NA
ANTI 33,Melissodes bimaculatus,m,ANTI,T19,pan trap,7/27/2022,warm season-multi,NA
ANTI 33,Melissodes bimaculatus,m,ANTI,T20,pan trap,7/27/2022,warm season-multi,NA
ANTI 33,Melissodes bimaculatus,m,ANTI,T19,pan trap,7/27/2022,warm season-multi,NA
ANTI 33,Melissodes bimaculatus,f,ANTI,T20,pan trap,7/27/2022,warm season-multi,NA
ANTI 33,Melissodes bimaculatus,f,ANTI,T20,pan trap,7/27/2022,warm season-multi,NA
ANTI 33,Melissodes bimaculatus,f,ANTI,T19,pan trap,7/27/2022,warm season-multi,NA
ANTI 33,Melissodes bimaculatus,m,ANTI,T19,pan trap,7/27/2022,warm season-multi,NA
ANTI 33,Melissodes bimaculatus,m,ANTI,T19,pan trap,7/27/2022,warm season-multi,NA
ANTI 33,Melissodes bimaculatus,m,ANTI,T19,pan trap,7/27/2022,warm season-multi,NA
ANTI 33,Melissodes bimaculatus,m,ANTI,T19,pan trap,7/27/2022,warm season-multi,NA
ANTI 33,Melissodes bimaculatus,m,ANTI,T19,pan trap,7/27/2022,warm season-multi,NA
ANTI 36,Melissodes bimaculatus,f,ANTI,T8,pan trap,8/2/2021,warm season-multi,NA
ANTI 36,Melissodes bimaculatus,f,ANTI,T8,pan trap,8/2/2021,warm season-multi,NA
ANTI 36,Melissodes bimaculatus,f,ANTI,T7,pan trap,8/2/2021,warm season-multi,NA
ANTI 36,Melissodes bimaculatus,m,ANTI,T7,pan trap,8/2/2021,warm season-multi,NA
ANTI 36,Melissodes bimaculatus,f,ANTI,T7,pan trap,8/2/2021,warm season-multi,NA
ANTI 36,Melissodes bimaculatus,f,ANTI,T8,pan trap,7/14/2022,warm season-multi,NA
ANTI 36,Melissodes bimaculatus,m,ANTI,T7,pan trap,7/14/2022,warm season-multi,NA
ANTI 36,Melissodes bimaculatus,f,ANTI,T7,pan trap,7/14/2022,warm season-multi,NA
ANTI 36,Melissodes bimaculatus,f,ANTI,T8,pan trap,7/14/2022,warm season-multi,NA
ANTI 36,Melissodes bimaculatus,m,ANTI,T8,pan trap,7/14/2022,warm season-multi,NA
ANTI 36,Melissodes bimaculatus,m,ANTI,T8,pan trap,7/14/2022,warm season-multi,NA
ANTI 36,Melissodes bimaculatus,m,ANTI,T7,pan trap,7/14/2022,warm season-multi,NA
ANTI 36,Melissodes bimaculatus,f,ANTI,T7,pan trap,7/14/2022,warm season-multi,NA
ANTI 36,Melissodes bimaculatus,m,ANTI,T8,pan trap,7/14/2022,warm season-multi,NA
ANTI 36,Melissodes bimaculatus,m,ANTI,T8,pan trap,7/14/2022,warm season-multi,NA
ANTI 36,Melissodes bimaculatus,f,ANTI,T7,pan trap,7/14/2022,warm season-multi,NA
ANTI 36,Melissodes bimaculatus,f,ANTI,T8,pan trap,7/14/2022,warm season-multi,NA
ANTI 36,Melissodes bimaculatus,m,ANTI,T8,pan trap,7/14/2022,warm season-multi,NA
ANTI 36,Melissodes bimaculatus,m,ANTI,T8,pan trap,7/14/2022,warm season-multi,NA
ANTI 36,Melissodes bimaculatus,m,ANTI,T7,pan trap,7/14/2022,warm season-multi,NA
ANTI 36,Melissodes bimaculatus,f,ANTI,T8,pan trap,7/14/2022,warm season-multi,NA
ANTI 36,Melissodes bimaculatus,f,ANTI,T8,pan trap,7/14/2022,warm season-multi,NA
ANTI 36,Melissodes bimaculatus,f,ANTI,T7,pan trap,7/14/2022,warm season-multi,NA
ANTI 36,Melissodes bimaculatus,m,ANTI,T7,pan trap,7/14/2022,warm season-multi,NA
ANTI 36,Melissodes bimaculatus,m,ANTI,T7,pan trap,7/14/2022,warm season-multi,NA
ANTI 36,Melissodes bimaculatus,f,ANTI,T7,pan trap,7/14/2022,warm season-multi,NA
ANTI 37,Melissodes bimaculatus,m,ANTI,T4,pan trap,6/29/2021,warm season-multi,NA
ANTI 37,Melissodes bimaculatus,f,ANTI,net,hand net,8/24/2021,warm season-multi,NA
ANTI 37,Melissodes bimaculatus,f,ANTI,T5,pan trap,8/10/2022,warm season-multi,NA
ANTI 37,Melissodes bimaculatus,f,ANTI,T5,pan trap,8/10/2022,warm season-multi,NA
ANTI 37,Melissodes bimaculatus,f,ANTI,T5,pan trap,8/10/2022,warm season-multi,NA
ANTI 37,Melissodes bimaculatus,f,ANTI,T5,pan trap,8/10/2022,warm season-multi,NA
ANTI 37,Melissodes bimaculatus,f,ANTI,T5,pan trap,8/10/2022,warm season-multi,NA
ANTI 37,Melissodes bimaculatus,f,ANTI,T5,pan trap,8/10/2022,warm season-multi,NA
ANTI 37,Melissodes bimaculatus,m,ANTI,T5,pan trap,8/10/2022,warm season-multi,NA
ANTI 37,Melissodes bimaculatus,f,ANTI,T5,pan trap,8/10/2022,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,m,ANTI,T2,pan trap,7/20/2021,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,f,ANTI,T1,pan trap,7/20/2021,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,m,ANTI,T2,pan trap,7/20/2021,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,m,ANTI,T2,pan trap,7/20/2021,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,f,ANTI,T1,pan trap,7/20/2021,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,f,ANTI,T2,pan trap,7/20/2021,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,f,ANTI,T1,pan trap,7/20/2021,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,f,ANTI,T1,pan trap,7/20/2021,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,m,ANTI,T2,pan trap,7/20/2021,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,m,ANTI,T2,pan trap,7/20/2021,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,m,ANTI,T2,pan trap,7/20/2021,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,m,ANTI,T2,pan trap,7/20/2021,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,m,ANTI,T1,pan trap,7/20/2021,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,m,ANTI,T1,pan trap,7/20/2021,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,f,ANTI,T2,pan trap,7/20/2021,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,m,ANTI,T2,pan trap,7/20/2021,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,f,ANTI,T1,pan trap,7/20/2021,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,m,ANTI,T1,pan trap,7/20/2021,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,m,ANTI,T1,pan trap,7/20/2021,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,m,ANTI,T1,pan trap,7/20/2021,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,m,ANTI,T2,pan trap,7/20/2021,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,m,ANTI,T1,pan trap,7/20/2021,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,m,ANTI,T1,pan trap,7/20/2021,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,m,ANTI,T1,pan trap,7/20/2021,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,m,ANTI,T1,pan trap,7/20/2021,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,f,ANTI,T2,pan trap,8/10/2022,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,f,ANTI,T1,pan trap,8/10/2022,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,f,ANTI,T2,pan trap,8/10/2022,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,f,ANTI,T2,pan trap,8/10/2022,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,f,ANTI,T2,pan trap,8/10/2022,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,f,ANTI,T2,pan trap,8/10/2022,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,f,ANTI,T2,pan trap,8/10/2022,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,f,ANTI,T1,pan trap,8/10/2022,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,f,ANTI,T2,pan trap,8/10/2022,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,f,ANTI,T2,pan trap,8/10/2022,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,f,ANTI,T1,pan trap,8/10/2022,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,f,ANTI,T2,pan trap,8/10/2022,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,f,ANTI,T2,pan trap,8/10/2022,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,f,ANTI,T1,pan trap,8/10/2022,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,f,ANTI,T2,pan trap,8/10/2022,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,f,ANTI,T2,pan trap,8/10/2022,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,f,ANTI,T2,pan trap,8/10/2022,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,f,ANTI,T2,pan trap,8/10/2022,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,f,ANTI,T2,pan trap,8/10/2022,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,f,ANTI,net,hand net,8/10/2022,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,f,ANTI,T2,pan trap,8/10/2022,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,f,ANTI,T2,pan trap,8/10/2022,warm season-multi,NA
ANTI 38,Melissodes bimaculatus,f,ANTI,T2,pan trap,8/10/2022,warm season-multi,NA
ANTI 4,Melissodes bimaculatus,m,ANTI,T175,pan trap,7/13/2021,cool season-pasture,NA
ANTI 4,Melissodes bimaculatus,f,ANTI,T175,pan trap,7/13/2021,cool season-pasture,NA
ANTI 4,Melissodes bimaculatus,m,ANTI,T175,pan trap,7/13/2021,cool season-pasture,NA
ANTI 4,Melissodes bimaculatus,f,ANTI,T178,pan trap,7/13/2021,cool season-pasture,NA
ANTI 4,Melissodes bimaculatus,f,ANTI,T175,pan trap,7/13/2021,cool season-pasture,NA
ANTI 4,Melissodes bimaculatus,f,ANTI,T175,pan trap,7/13/2021,cool season-pasture,NA
ANTI 4,Melissodes bimaculatus,m,ANTI,T175,pan trap,7/13/2021,cool season-pasture,NA
ANTI 4,Melissodes bimaculatus,f,ANTI,T175,pan trap,7/13/2021,cool season-pasture,NA
ANTI 4,Melissodes bimaculatus,m,ANTI,T178,pan trap,7/13/2021,cool season-pasture,NA
ANTI 5,Melissodes bimaculatus,f,ANTI,T170,pan trap,8/2/2021,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,f,ANTI,T170,pan trap,8/2/2021,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,f,ANTI,T170,pan trap,8/2/2021,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,f,ANTI,T170,pan trap,8/2/2021,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,f,ANTI,T171,pan trap,8/2/2021,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,f,ANTI,T171,pan trap,8/2/2021,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,f,ANTI,T170,pan trap,8/2/2021,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,f,ANTI,T170,pan trap,8/2/2021,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,f,ANTI,T170,pan trap,8/2/2021,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,f,ANTI,T171,pan trap,8/2/2021,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,f,ANTI,T170,pan trap,8/2/2021,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,f,ANTI,T170,pan trap,8/2/2021,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,f,ANTI,T170,pan trap,8/2/2021,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,f,ANTI,T170,pan trap,8/2/2021,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,f,ANTI,T171,pan trap,8/2/2021,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,f,ANTI,T170,pan trap,8/2/2021,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,f,ANTI,T170,pan trap,8/2/2021,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,f,ANTI,T171,pan trap,8/2/2021,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,f,ANTI,T170,pan trap,8/2/2021,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,f,ANTI,T171,pan trap,8/2/2021,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,f,ANTI,T170,pan trap,8/2/2021,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,f,ANTI,T170,pan trap,8/2/2021,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,f,ANTI,T172,pan trap,7/13/2022,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,f,ANTI,T172,pan trap,7/13/2022,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,f,ANTI,T172,pan trap,7/13/2022,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,m,ANTI,T171,pan trap,7/13/2022,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,m,ANTI,net,hand net,7/13/2022,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,m,ANTI,T171,pan trap,7/13/2022,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,f,ANTI,T172,pan trap,7/13/2022,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,m,ANTI,T172,pan trap,7/13/2022,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,m,ANTI,T172,pan trap,7/13/2022,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,m,ANTI,T171,pan trap,7/13/2022,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,m,ANTI,T171,pan trap,7/13/2022,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,m,ANTI,T171,pan trap,7/13/2022,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,f,ANTI,T171,pan trap,7/13/2022,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,m,ANTI,T172,pan trap,7/13/2022,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,m,ANTI,T172,pan trap,7/13/2022,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,f,ANTI,T171,pan trap,7/13/2022,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,m,ANTI,T171,pan trap,7/13/2022,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,m,ANTI,T172,pan trap,7/13/2022,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,f,ANTI,T172,pan trap,7/13/2022,cool season-hay,NA
ANTI 5,Melissodes bimaculatus,f,ANTI,T171,pan trap,7/13/2022,cool season-hay,NA
